"ID";"Sex";"Regions";"Periods";"PopulationOn31December_20"
"17563";"T001038";"GM0767";"2016JJ00";""
"17564";"T001038";"GM0767";"2017JJ00";""
"17565";"T001038";"GM0767";"2018JJ00";""
"17566";"T001038";"GM0767";"2019JJ00";""
"17567";"T001038";"GM0767";"2020JJ00";""
"17622";"T001038";"GM0225";"2014JJ00";"   18294"
"17623";"T001038";"GM0225";"2015JJ00";"   18407"
"17624";"T001038";"GM0225";"2016JJ00";"   18563"
"17625";"T001038";"GM0225";"2017JJ00";"   18701"
"17626";"T001038";"GM0225";"2018JJ00";"   18797"
"17627";"T001038";"GM0225";"2019JJ00";"   18926"
"17628";"T001038";"GM0225";"2020JJ00";"   18991"
"17683";"T001038";"GM0507";"2014JJ00";""
"17684";"T001038";"GM0507";"2015JJ00";""
"17685";"T001038";"GM0507";"2016JJ00";""
"17686";"T001038";"GM0507";"2017JJ00";""
"17687";"T001038";"GM0507";"2018JJ00";""
"17688";"T001038";"GM0507";"2019JJ00";""
"17689";"T001038";"GM0507";"2020JJ00";""
"17744";"T001038";"GM0662";"2014JJ00";""
"17745";"T001038";"GM0662";"2015JJ00";""
"17746";"T001038";"GM0662";"2016JJ00";""
"17747";"T001038";"GM0662";"2017JJ00";""
"17748";"T001038";"GM0662";"2018JJ00";""
"17749";"T001038";"GM0662";"2019JJ00";""
"17750";"T001038";"GM0662";"2020JJ00";""
"17805";"T001038";"GM0226";"2014JJ00";"   25548"
"17806";"T001038";"GM0226";"2015JJ00";"   25433"
"17807";"T001038";"GM0226";"2016JJ00";"   25398"
"17808";"T001038";"GM0226";"2017JJ00";"   25438"
"17809";"T001038";"GM0226";"2018JJ00";"   25332"
"17810";"T001038";"GM0226";"2019JJ00";"   25126"
"17811";"T001038";"GM0226";"2020JJ00";"   25066"
"17866";"T001038";"GM1050";"2014JJ00";""
"17867";"T001038";"GM1050";"2015JJ00";""
"17868";"T001038";"GM1050";"2016JJ00";""
"17869";"T001038";"GM1050";"2017JJ00";""
"17870";"T001038";"GM1050";"2018JJ00";""
"17871";"T001038";"GM1050";"2019JJ00";""
"17872";"T001038";"GM1050";"2020JJ00";""
"17927";"T001038";"GM0768";"2014JJ00";""
"17928";"T001038";"GM0768";"2015JJ00";""
"17929";"T001038";"GM0768";"2016JJ00";""
"17930";"T001038";"GM0768";"2017JJ00";""
"17931";"T001038";"GM0768";"2018JJ00";""
"17932";"T001038";"GM0768";"2019JJ00";""
"17933";"T001038";"GM0768";"2020JJ00";""
"17988";"T001038";"GM0769";"2014JJ00";""
"17989";"T001038";"GM0769";"2015JJ00";""
"17990";"T001038";"GM0769";"2016JJ00";""
"17991";"T001038";"GM0769";"2017JJ00";""
"17992";"T001038";"GM0769";"2018JJ00";""
"17993";"T001038";"GM0769";"2019JJ00";""
"17994";"T001038";"GM0769";"2020JJ00";""
"18049";"T001038";"GM0112";"2014JJ00";""
"18050";"T001038";"GM0112";"2015JJ00";""
"18051";"T001038";"GM0112";"2016JJ00";""
"18052";"T001038";"GM0112";"2017JJ00";""
"18053";"T001038";"GM0112";"2018JJ00";""
"18054";"T001038";"GM0112";"2019JJ00";""
"18055";"T001038";"GM0112";"2020JJ00";""
"18110";"T001038";"GM0902";"2014JJ00";""
"18111";"T001038";"GM0902";"2015JJ00";""
"18112";"T001038";"GM0902";"2016JJ00";""
"18113";"T001038";"GM0902";"2017JJ00";""
"18114";"T001038";"GM0902";"2018JJ00";""
"18115";"T001038";"GM0902";"2019JJ00";""
"18116";"T001038";"GM0902";"2020JJ00";""
"18171";"T001038";"GM0227";"2014JJ00";""
"18172";"T001038";"GM0227";"2015JJ00";""
"18173";"T001038";"GM0227";"2016JJ00";""
"18174";"T001038";"GM0227";"2017JJ00";""
"18175";"T001038";"GM0227";"2018JJ00";""
"18176";"T001038";"GM0227";"2019JJ00";""
"18177";"T001038";"GM0227";"2020JJ00";""
"18232";"T001038";"GM1711";"2014JJ00";"   31947"
"18233";"T001038";"GM1711";"2015JJ00";"   31943"
"18234";"T001038";"GM1711";"2016JJ00";"   31815"
"18235";"T001038";"GM1711";"2017JJ00";"   31751"
"18236";"T001038";"GM1711";"2018JJ00";"   31638"
"18237";"T001038";"GM1711";"2019JJ00";"   31610"
"18238";"T001038";"GM1711";"2020JJ00";"   31751"
"18293";"T001038";"GM1315";"2014JJ00";""
"18294";"T001038";"GM1315";"2015JJ00";""
"18295";"T001038";"GM1315";"2016JJ00";""
"18296";"T001038";"GM1315";"2017JJ00";""
"18297";"T001038";"GM1315";"2018JJ00";""
"18298";"T001038";"GM1315";"2019JJ00";""
"18299";"T001038";"GM1315";"2020JJ00";""
"18354";"T001038";"GM0385";"2014JJ00";"   29087"
"18355";"T001038";"GM0385";"2015JJ00";"   29224"
"18356";"T001038";"GM0385";"2016JJ00";"   35800"
"18357";"T001038";"GM0385";"2017JJ00";"   35953"
"18358";"T001038";"GM0385";"2018JJ00";"   36099"
"18359";"T001038";"GM0385";"2019JJ00";"   36197"
"18360";"T001038";"GM0385";"2020JJ00";"   36268"
"18415";"T001038";"GM0228";"2014JJ00";"  111575"
"18416";"T001038";"GM0228";"2015JJ00";"  112427"
"18417";"T001038";"GM0228";"2016JJ00";"  113421"
"18418";"T001038";"GM0228";"2017JJ00";"  114682"
"18419";"T001038";"GM0228";"2018JJ00";"  115710"
"18420";"T001038";"GM0228";"2019JJ00";"  117165"
"18421";"T001038";"GM0228";"2020JJ00";"  118530"
"18476";"T001038";"GM0113";"2014JJ00";""
"18477";"T001038";"GM0113";"2015JJ00";""
"18478";"T001038";"GM0113";"2016JJ00";""
"18479";"T001038";"GM0113";"2017JJ00";""
"18480";"T001038";"GM0113";"2018JJ00";""
"18481";"T001038";"GM0113";"2019JJ00";""
"18482";"T001038";"GM0113";"2020JJ00";""
"18537";"T001038";"GM0317";"2014JJ00";"    8807"
"18538";"T001038";"GM0317";"2015JJ00";"    8877"
"18539";"T001038";"GM0317";"2016JJ00";"    8999"
"18540";"T001038";"GM0317";"2017JJ00";"    9112"
"18541";"T001038";"GM0317";"2018JJ00";"    9113"
"18542";"T001038";"GM0317";"2019JJ00";"    9247"
"18543";"T001038";"GM0317";"2020JJ00";"    9362"
"18598";"T001038";"GM1651";"2014JJ00";"   15770"
"18599";"T001038";"GM1651";"2015JJ00";"   15815"
"18600";"T001038";"GM1651";"2016JJ00";"   15656"
"18601";"T001038";"GM1651";"2017JJ00";"   15553"
"18602";"T001038";"GM1651";"2018JJ00";"   15411"
"18603";"T001038";"GM1651";"2019JJ00";""
"18604";"T001038";"GM1651";"2020JJ00";""
"18659";"T001038";"GM0011";"2014JJ00";""
"18660";"T001038";"GM0011";"2015JJ00";""
"18661";"T001038";"GM0011";"2016JJ00";""
"18662";"T001038";"GM0011";"2017JJ00";""
"18663";"T001038";"GM0011";"2018JJ00";""
"18664";"T001038";"GM0011";"2019JJ00";""
"18665";"T001038";"GM0011";"2020JJ00";""
"18720";"T001038";"GM0770";"2014JJ00";"   18347"
"18721";"T001038";"GM0770";"2015JJ00";"   18551"
"18722";"T001038";"GM0770";"2016JJ00";"   18554"
"18723";"T001038";"GM0770";"2017JJ00";"   18778"
"18724";"T001038";"GM0770";"2018JJ00";"   19110"
"18725";"T001038";"GM0770";"2019JJ00";"   19313"
"18726";"T001038";"GM0770";"2020JJ00";"   19528"
"18781";"T001038";"GM0771";"2014JJ00";""
"18782";"T001038";"GM0771";"2015JJ00";""
"18783";"T001038";"GM0771";"2016JJ00";""
"18784";"T001038";"GM0771";"2017JJ00";""
"18785";"T001038";"GM0771";"2018JJ00";""
"18786";"T001038";"GM0771";"2019JJ00";""
"18787";"T001038";"GM0771";"2020JJ00";""
"18842";"T001038";"GM0357";"2014JJ00";""
"18843";"T001038";"GM0357";"2015JJ00";""
"18844";"T001038";"GM0357";"2016JJ00";""
"18845";"T001038";"GM0357";"2017JJ00";""
"18846";"T001038";"GM0357";"2018JJ00";""
"18847";"T001038";"GM0357";"2019JJ00";""
"18848";"T001038";"GM0357";"2020JJ00";""
"18903";"T001038";"GM0386";"2014JJ00";""
"18904";"T001038";"GM0386";"2015JJ00";""
"18905";"T001038";"GM0386";"2016JJ00";""
"18906";"T001038";"GM0386";"2017JJ00";""
"18907";"T001038";"GM0386";"2018JJ00";""
"18908";"T001038";"GM0386";"2019JJ00";""
"18909";"T001038";"GM0386";"2020JJ00";""
"18964";"T001038";"GM0387";"2014JJ00";""
"18965";"T001038";"GM0387";"2015JJ00";""
"18966";"T001038";"GM0387";"2016JJ00";""
"18967";"T001038";"GM0387";"2017JJ00";""
"18968";"T001038";"GM0387";"2018JJ00";""
"18969";"T001038";"GM0387";"2019JJ00";""
"18970";"T001038";"GM0387";"2020JJ00";""
"19025";"T001038";"GM0229";"2014JJ00";""
"19026";"T001038";"GM0229";"2015JJ00";""
"19027";"T001038";"GM0229";"2016JJ00";""
"19028";"T001038";"GM0229";"2017JJ00";""
"19029";"T001038";"GM0229";"2018JJ00";""
"19030";"T001038";"GM0229";"2019JJ00";""
"19031";"T001038";"GM0229";"2020JJ00";""
"19086";"T001038";"GM0904";"2014JJ00";""
"19087";"T001038";"GM0904";"2015JJ00";""
"19088";"T001038";"GM0904";"2016JJ00";""
"19089";"T001038";"GM0904";"2017JJ00";""
"19090";"T001038";"GM0904";"2018JJ00";""
"19091";"T001038";"GM0904";"2019JJ00";""
"19092";"T001038";"GM0904";"2020JJ00";""
"19147";"T001038";"GM0905";"2014JJ00";""
"19148";"T001038";"GM0905";"2015JJ00";""
"19149";"T001038";"GM0905";"2016JJ00";""
"19150";"T001038";"GM0905";"2017JJ00";""
"19151";"T001038";"GM0905";"2018JJ00";""
"19152";"T001038";"GM0905";"2019JJ00";""
"19153";"T001038";"GM0905";"2020JJ00";""
"19208";"T001038";"GM1903";"2014JJ00";"   24967"
"19209";"T001038";"GM1903";"2015JJ00";"   25123"
"19210";"T001038";"GM1903";"2016JJ00";"   25297"
"19211";"T001038";"GM1903";"2017JJ00";"   25566"
"19212";"T001038";"GM1903";"2018JJ00";"   25658"
"19213";"T001038";"GM1903";"2019JJ00";"   25768"
"19214";"T001038";"GM1903";"2020JJ00";"   25900"
"19269";"T001038";"GM0772";"2014JJ00";"  223209"
"19270";"T001038";"GM0772";"2015JJ00";"  224755"
"19271";"T001038";"GM0772";"2016JJ00";"  226868"
"19272";"T001038";"GM0772";"2017JJ00";"  229126"
"19273";"T001038";"GM0772";"2018JJ00";"  231642"
"19274";"T001038";"GM0772";"2019JJ00";"  234394"
"19275";"T001038";"GM0772";"2020JJ00";"  235691"
"19330";"T001038";"GM0230";"2014JJ00";"   22843"
"19331";"T001038";"GM0230";"2015JJ00";"   22929"
"19332";"T001038";"GM0230";"2016JJ00";"   23026"
"19333";"T001038";"GM0230";"2017JJ00";"   23107"
"19334";"T001038";"GM0230";"2018JJ00";"   23086"
"19335";"T001038";"GM0230";"2019JJ00";"   23161"
"19336";"T001038";"GM0230";"2020JJ00";"   23429"
"19391";"T001038";"GM1053";"2014JJ00";""
"19392";"T001038";"GM1053";"2015JJ00";""
"19393";"T001038";"GM1053";"2016JJ00";""
"19394";"T001038";"GM1053";"2017JJ00";""
"19395";"T001038";"GM1053";"2018JJ00";""
"19396";"T001038";"GM1053";"2019JJ00";""
"19397";"T001038";"GM1053";"2020JJ00";""
"19452";"T001038";"GM1054";"2014JJ00";""
"19453";"T001038";"GM1054";"2015JJ00";""
"19454";"T001038";"GM1054";"2016JJ00";""
"19455";"T001038";"GM1054";"2017JJ00";""
"19456";"T001038";"GM1054";"2018JJ00";""
"19457";"T001038";"GM1054";"2019JJ00";""
"19458";"T001038";"GM1054";"2020JJ00";""
"19513";"T001038";"GM0663";"2014JJ00";""
"19514";"T001038";"GM0663";"2015JJ00";""
"19515";"T001038";"GM0663";"2016JJ00";""
"19516";"T001038";"GM0663";"2017JJ00";""
"19517";"T001038";"GM0663";"2018JJ00";""
"19518";"T001038";"GM0663";"2019JJ00";""
"19519";"T001038";"GM0663";"2020JJ00";""
"19574";"T001038";"GM0903";"2014JJ00";""
"19575";"T001038";"GM0903";"2015JJ00";""
"19576";"T001038";"GM0903";"2016JJ00";""
"19577";"T001038";"GM0903";"2017JJ00";""
"19578";"T001038";"GM0903";"2018JJ00";""
"19579";"T001038";"GM0903";"2019JJ00";""
"19580";"T001038";"GM0903";"2020JJ00";""
"19635";"T001038";"GM0231";"2014JJ00";""
"19636";"T001038";"GM0231";"2015JJ00";""
"19637";"T001038";"GM0231";"2016JJ00";""
"19638";"T001038";"GM0231";"2017JJ00";""
"19639";"T001038";"GM0231";"2018JJ00";""
"19640";"T001038";"GM0231";"2019JJ00";""
"19641";"T001038";"GM0231";"2020JJ00";""
"19696";"T001038";"GM1055";"2014JJ00";""
"19697";"T001038";"GM1055";"2015JJ00";""
"19698";"T001038";"GM1055";"2016JJ00";""
"19699";"T001038";"GM1055";"2017JJ00";""
"19700";"T001038";"GM1055";"2018JJ00";""
"19701";"T001038";"GM1055";"2019JJ00";""
"19702";"T001038";"GM1055";"2020JJ00";""
"19757";"T001038";"GM0114";"2014JJ00";"  107775"
"19758";"T001038";"GM0114";"2015JJ00";"  107584"
"19759";"T001038";"GM0114";"2016JJ00";"  107490"
"19760";"T001038";"GM0114";"2017JJ00";"  107192"
"19761";"T001038";"GM0114";"2018JJ00";"  107113"
"19762";"T001038";"GM0114";"2019JJ00";"  107048"
"19763";"T001038";"GM0114";"2020JJ00";"  107024"
"19818";"T001038";"GM0773";"2014JJ00";""
"19819";"T001038";"GM0773";"2015JJ00";""
"19820";"T001038";"GM0773";"2016JJ00";""
"19821";"T001038";"GM0773";"2017JJ00";""
"19822";"T001038";"GM0773";"2018JJ00";""
"19823";"T001038";"GM0773";"2019JJ00";""
"19824";"T001038";"GM0773";"2020JJ00";""
"19879";"T001038";"GM0774";"2014JJ00";""
"19880";"T001038";"GM0774";"2015JJ00";""
"19881";"T001038";"GM0774";"2016JJ00";""
"19882";"T001038";"GM0774";"2017JJ00";""
"19883";"T001038";"GM0774";"2018JJ00";""
"19884";"T001038";"GM0774";"2019JJ00";""
"19885";"T001038";"GM0774";"2020JJ00";""
"19940";"T001038";"GM0388";"2014JJ00";"   18345"
"19941";"T001038";"GM0388";"2015JJ00";"   18455"
"19942";"T001038";"GM0388";"2016JJ00";"   18479"
"19943";"T001038";"GM0388";"2017JJ00";"   18476"
"19944";"T001038";"GM0388";"2018JJ00";"   18507"
"19945";"T001038";"GM0388";"2019JJ00";"   18591"
"19946";"T001038";"GM0388";"2020JJ00";"   18637"
"20001";"T001038";"GM0153";"2014JJ00";"  158553"
"20002";"T001038";"GM0153";"2015JJ00";"  158351"
"20003";"T001038";"GM0153";"2016JJ00";"  158140"
"20004";"T001038";"GM0153";"2017JJ00";"  158261"
"20005";"T001038";"GM0153";"2018JJ00";"  158986"
"20006";"T001038";"GM0153";"2019JJ00";"  159640"
"20007";"T001038";"GM0153";"2020JJ00";"  159732"
"20062";"T001038";"GM0232";"2014JJ00";"   32214"
"20063";"T001038";"GM0232";"2015JJ00";"   32282"
"20064";"T001038";"GM0232";"2016JJ00";"   32537"
"20065";"T001038";"GM0232";"2017JJ00";"   32863"
"20066";"T001038";"GM0232";"2018JJ00";"   33145"
"20067";"T001038";"GM0232";"2019JJ00";"   33178"
"20068";"T001038";"GM0232";"2020JJ00";"   33198"
"20123";"T001038";"GM0233";"2014JJ00";"   26190"
"20124";"T001038";"GM0233";"2015JJ00";"   26507"
"20125";"T001038";"GM0233";"2016JJ00";"   26590"
"20126";"T001038";"GM0233";"2017JJ00";"   26793"
"20127";"T001038";"GM0233";"2018JJ00";"   26858"
"20128";"T001038";"GM0233";"2019JJ00";"   27008"
"20129";"T001038";"GM0233";"2020JJ00";"   27016"
"20184";"T001038";"GM0775";"2014JJ00";""
"20185";"T001038";"GM0775";"2015JJ00";""
"20186";"T001038";"GM0775";"2016JJ00";""
"20187";"T001038";"GM0775";"2017JJ00";""
"20188";"T001038";"GM0775";"2018JJ00";""
"20189";"T001038";"GM0775";"2019JJ00";""
"20190";"T001038";"GM0775";"2020JJ00";""
"20245";"T001038";"GM0776";"2014JJ00";""
"20246";"T001038";"GM0776";"2015JJ00";""
"20247";"T001038";"GM0776";"2016JJ00";""
"20248";"T001038";"GM0776";"2017JJ00";""
"20249";"T001038";"GM0776";"2018JJ00";""
"20250";"T001038";"GM0776";"2019JJ00";""
"20251";"T001038";"GM0776";"2020JJ00";""
"20306";"T001038";"GM0234";"2014JJ00";""
"20307";"T001038";"GM0234";"2015JJ00";""
"20308";"T001038";"GM0234";"2016JJ00";""
"20309";"T001038";"GM0234";"2017JJ00";""
"20310";"T001038";"GM0234";"2018JJ00";""
"20311";"T001038";"GM0234";"2019JJ00";""
"20312";"T001038";"GM0234";"2020JJ00";""
"20367";"T001038";"GM1251";"2014JJ00";""
"20368";"T001038";"GM1251";"2015JJ00";""
"20369";"T001038";"GM1251";"2016JJ00";""
"20370";"T001038";"GM1251";"2017JJ00";""
"20371";"T001038";"GM1251";"2018JJ00";""
"20372";"T001038";"GM1251";"2019JJ00";""
"20373";"T001038";"GM1251";"2020JJ00";""
"20428";"T001038";"GM0777";"2014JJ00";"   42503"
"20429";"T001038";"GM0777";"2015JJ00";"   42832"
"20430";"T001038";"GM0777";"2016JJ00";"   43027"
"20431";"T001038";"GM0777";"2017JJ00";"   43532"
"20432";"T001038";"GM0777";"2018JJ00";"   43774"
"20433";"T001038";"GM0777";"2019JJ00";"   43878"
"20434";"T001038";"GM0777";"2020JJ00";"   43869"
"20489";"T001038";"GM0508";"2014JJ00";""
"20490";"T001038";"GM0508";"2015JJ00";""
"20491";"T001038";"GM0508";"2016JJ00";""
"20492";"T001038";"GM0508";"2017JJ00";""
"20493";"T001038";"GM0508";"2018JJ00";""
"20494";"T001038";"GM0508";"2019JJ00";""
"20495";"T001038";"GM0508";"2020JJ00";""
"20550";"T001038";"GM0235";"2014JJ00";""
"20551";"T001038";"GM0235";"2015JJ00";""
"20552";"T001038";"GM0235";"2016JJ00";""
"20553";"T001038";"GM0235";"2017JJ00";""
"20554";"T001038";"GM0235";"2018JJ00";""
"20555";"T001038";"GM0235";"2019JJ00";""
"20556";"T001038";"GM0235";"2020JJ00";""
"20611";"T001038";"GM0012";"2014JJ00";""
"20612";"T001038";"GM0012";"2015JJ00";""
"20613";"T001038";"GM0012";"2016JJ00";""
"20614";"T001038";"GM0012";"2017JJ00";""
"20615";"T001038";"GM0012";"2018JJ00";""
"20616";"T001038";"GM0012";"2019JJ00";""
"20617";"T001038";"GM0012";"2020JJ00";""
"20672";"T001038";"GM0068";"2014JJ00";""
"20673";"T001038";"GM0068";"2015JJ00";""
"20674";"T001038";"GM0068";"2016JJ00";""
"20675";"T001038";"GM0068";"2017JJ00";""
"20676";"T001038";"GM0068";"2018JJ00";""
"20677";"T001038";"GM0068";"2019JJ00";""
"20678";"T001038";"GM0068";"2020JJ00";""
"20733";"T001038";"GM1722";"2014JJ00";"    8738"
"20734";"T001038";"GM1722";"2015JJ00";"    8701"
"20735";"T001038";"GM1722";"2016JJ00";"    8735"
"20736";"T001038";"GM1722";"2017JJ00";"    8671"
"20737";"T001038";"GM1722";"2018JJ00";"    8575"
"20738";"T001038";"GM1722";"2019JJ00";""
"20739";"T001038";"GM1722";"2020JJ00";""
"20794";"T001038";"GM0778";"2014JJ00";""
"20795";"T001038";"GM0778";"2015JJ00";""
"20796";"T001038";"GM0778";"2016JJ00";""
"20797";"T001038";"GM0778";"2017JJ00";""
"20798";"T001038";"GM0778";"2018JJ00";""
"20799";"T001038";"GM0778";"2019JJ00";""
"20800";"T001038";"GM0778";"2020JJ00";""
"20855";"T001038";"GM0013";"2014JJ00";""
"20856";"T001038";"GM0013";"2015JJ00";""
"20857";"T001038";"GM0013";"2016JJ00";""
"20858";"T001038";"GM0013";"2017JJ00";""
"20859";"T001038";"GM0013";"2018JJ00";""
"20860";"T001038";"GM0013";"2019JJ00";""
"20861";"T001038";"GM0013";"2020JJ00";""
"20916";"T001038";"GM0069";"2014JJ00";""
"20917";"T001038";"GM0069";"2015JJ00";""
"20918";"T001038";"GM0069";"2016JJ00";""
"20919";"T001038";"GM0069";"2017JJ00";""
"20920";"T001038";"GM0069";"2018JJ00";""
"20921";"T001038";"GM0069";"2019JJ00";""
"20922";"T001038";"GM0069";"2020JJ00";""
"20977";"T001038";"GM0070";"2014JJ00";"   20328"
"20978";"T001038";"GM0070";"2015JJ00";"   20265"
"20979";"T001038";"GM0070";"2016JJ00";"   20215"
"20980";"T001038";"GM0070";"2017JJ00";"   20213"
"20981";"T001038";"GM0070";"2018JJ00";""
"20982";"T001038";"GM0070";"2019JJ00";""
"20983";"T001038";"GM0070";"2020JJ00";""
"21038";"T001038";"GM1921";"2014JJ00";"   51213"
"21039";"T001038";"GM1921";"2015JJ00";"   51265"
"21040";"T001038";"GM1921";"2016JJ00";""
"21041";"T001038";"GM1921";"2017JJ00";""
"21042";"T001038";"GM1921";"2018JJ00";""
"21043";"T001038";"GM1921";"2019JJ00";""
"21044";"T001038";"GM1921";"2020JJ00";""
"21099";"T001038";"GM1940";"2014JJ00";""
"21100";"T001038";"GM1940";"2015JJ00";""
"21101";"T001038";"GM1940";"2016JJ00";"   51585"
"21102";"T001038";"GM1940";"2017JJ00";"   51742"
"21103";"T001038";"GM1940";"2018JJ00";"   51430"
"21104";"T001038";"GM1940";"2019JJ00";"   51564"
"21105";"T001038";"GM1940";"2020JJ00";"   51778"
"21160";"T001038";"GM0071";"2014JJ00";""
"21161";"T001038";"GM0071";"2015JJ00";""
"21162";"T001038";"GM0071";"2016JJ00";""
"21163";"T001038";"GM0071";"2017JJ00";""
"21164";"T001038";"GM0071";"2018JJ00";""
"21165";"T001038";"GM0071";"2019JJ00";""
"21166";"T001038";"GM0071";"2020JJ00";""
"21221";"T001038";"GM0653";"2014JJ00";""
"21222";"T001038";"GM0653";"2015JJ00";""
"21223";"T001038";"GM0653";"2016JJ00";""
"21224";"T001038";"GM0653";"2017JJ00";""
"21225";"T001038";"GM0653";"2018JJ00";""
"21226";"T001038";"GM0653";"2019JJ00";""
"21227";"T001038";"GM0653";"2020JJ00";""
"21282";"T001038";"GM0115";"2014JJ00";""
"21283";"T001038";"GM0115";"2015JJ00";""
"21284";"T001038";"GM0115";"2016JJ00";""
"21285";"T001038";"GM0115";"2017JJ00";""
"21286";"T001038";"GM0115";"2018JJ00";""
"21287";"T001038";"GM0115";"2019JJ00";""
"21288";"T001038";"GM0115";"2020JJ00";""
"21343";"T001038";"GM0779";"2014JJ00";"   21574"
"21344";"T001038";"GM0779";"2015JJ00";"   21630"
"21345";"T001038";"GM0779";"2016JJ00";"   21504"
"21346";"T001038";"GM0779";"2017JJ00";"   21517"
"21347";"T001038";"GM0779";"2018JJ00";"   21515"
"21348";"T001038";"GM0779";"2019JJ00";"   21544"
"21349";"T001038";"GM0779";"2020JJ00";"   21770"
"21404";"T001038";"GM0509";"2014JJ00";""
"21405";"T001038";"GM0509";"2015JJ00";""
"21406";"T001038";"GM0509";"2016JJ00";""
"21407";"T001038";"GM0509";"2017JJ00";""
"21408";"T001038";"GM0509";"2018JJ00";""
"21409";"T001038";"GM0509";"2019JJ00";""
"21410";"T001038";"GM0509";"2020JJ00";""
"21465";"T001038";"GM0780";"2014JJ00";""
"21466";"T001038";"GM0780";"2015JJ00";""
"21467";"T001038";"GM0780";"2016JJ00";""
"21468";"T001038";"GM0780";"2017JJ00";""
"21469";"T001038";"GM0780";"2018JJ00";""
"21470";"T001038";"GM0780";"2019JJ00";""
"21471";"T001038";"GM0780";"2020JJ00";""
"21526";"T001038";"GM0236";"2014JJ00";"   26323"
"21527";"T001038";"GM0236";"2015JJ00";"   26346"
"21528";"T001038";"GM0236";"2016JJ00";"   26587"
"21529";"T001038";"GM0236";"2017JJ00";"   26818"
"21530";"T001038";"GM0236";"2018JJ00";"   27036"
"21531";"T001038";"GM0236";"2019JJ00";""
"21532";"T001038";"GM0236";"2020JJ00";""
"21587";"T001038";"GM0781";"2014JJ00";""
"21588";"T001038";"GM0781";"2015JJ00";""
"21589";"T001038";"GM0781";"2016JJ00";""
"21590";"T001038";"GM0781";"2017JJ00";""
"21591";"T001038";"GM0781";"2018JJ00";""
"21592";"T001038";"GM0781";"2019JJ00";""
"21593";"T001038";"GM0781";"2020JJ00";""
"21648";"T001038";"GM1771";"2014JJ00";"   38879"
"21649";"T001038";"GM1771";"2015JJ00";"   38893"
"21650";"T001038";"GM1771";"2016JJ00";"   39078"
"21651";"T001038";"GM1771";"2017JJ00";"   39252"
"21652";"T001038";"GM1771";"2018JJ00";"   39595"
"21653";"T001038";"GM1771";"2019JJ00";"   39726"
"21654";"T001038";"GM1771";"2020JJ00";"   40066"
"21709";"T001038";"GM0906";"2014JJ00";""
"21710";"T001038";"GM0906";"2015JJ00";""
"21711";"T001038";"GM0906";"2016JJ00";""
"21712";"T001038";"GM0906";"2017JJ00";""
